Continent,Geographic Area,Indicator,Sex,TIME_PERIOD,CATEGORY,OBS_VALUE,Unit of Measure
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2007,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2008,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2009,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2010,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2011,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2012,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2013,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2014,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2015,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2016,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2017,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2018,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2019,3,44,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2020,3,44,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1985,4,38,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1986,2,51,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1987,2,52,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1988,2,53,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1989,2,54,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1990,2,55,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1991,2,56,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1992,2,57,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1993,2,58,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1994,2,51,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1995,2,52,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1996,2,53,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1997,2,54,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1998,2,55,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1999,2,56,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2000,2,57,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2001,2,58,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2002,2,51,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2003,2,52,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2004,2,53,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2005,2,54,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2006,2,55,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2007,2,56,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2008,2,57,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2009,2,58,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2010,2,51,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2011,2,52,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2012,2,53,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2013,2,54,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2014,2,55,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2015,2,56,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2016,2,57,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2017,2,58,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2018,2,51,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2019,2,52,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2020,2,53,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1985,2,54,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1986,2,55,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1987,2,56,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1988,2,57,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1989,2,58,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1990,2,51,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1991,2,52,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1992,2,53,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1993,2,54,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1994,2,55,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1995,2,56,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1996,2,57,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1997,2,58,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1998,2,51,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1999,2,52,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2000,2,53,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2001,2,54,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2002,2,55,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2003,2,56,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2004,2,57,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2005,2,58,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2006,2,51,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2007,2,52,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2008,2,53,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2009,2,54,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2010,2,55,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2011,2,56,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2012,2,57,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2013,2,58,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2014,2,51,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2015,2,52,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2016,2,53,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2017,2,54,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2018,2,55,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2019,2,56,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2020,2,57,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1985,2,58,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1986,1,65,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1987,1,64,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1988,1,63,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1989,1,62,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1990,1,61,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1991,1,60,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1992,1,59,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1993,1,58,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1994,2,57,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1995,2,56,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1996,2,55,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1997,2,54,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1998,2,53,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1999,2,52,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2000,2,51,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2001,2,50,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2002,3,49,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2003,3,48,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2004,3,47,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2005,3,46,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2006,3,45,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2007,3,44,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2008,3,43,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2009,3,42,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2010,3,42,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2011,3,41,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2012,3,40,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2013,3,39,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2014,3,38,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2015,4,37,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2016,4,36,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2017,4,35,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2018,4,34,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2019,4,33,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2020,4,32,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1985,3,44,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1986,3,43,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1987,3,41,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1988,3,40,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1989,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1990,4,37,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1991,4,35,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1992,4,34,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1993,4,32,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1994,4,31,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1995,4,30,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1996,4,29,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1997,4,28,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1998,4,27,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1999,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2000,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2001,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2002,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2003,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2004,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2005,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2006,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2007,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2008,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2009,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2010,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2011,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2012,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2013,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2014,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2015,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2016,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2017,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2018,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2019,3,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2020,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1995,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1996,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1997,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1998,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1999,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2000,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2001,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2002,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2003,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2004,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2005,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2006,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2007,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2008,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2009,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2010,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2011,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2012,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2013,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2014,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2015,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2016,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2017,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2018,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2019,3,38,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2020,3,38,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1985,2,51,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1986,2,52,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1987,2,53,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1988,2,54,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1989,2,55,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1990,2,56,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1991,2,57,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1992,2,58,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1993,2,51,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1994,2,52,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1995,2,53,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1996,2,54,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1997,2,55,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1998,2,56,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,1999,2,57,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2000,2,58,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2001,2,51,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2002,2,52,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2003,2,53,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2004,2,54,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2005,2,55,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2006,2,56,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2007,2,57,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2008,2,58,Percent
America,Latin America and Caribbean,Weight-for-age <-2 SD (Underweight),Total,2009,2,51,Percent
