Continent,Geographic Area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit of Measure
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1994,28,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1995,27,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1996,27,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1997,26,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1998,25,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1999,25,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2000,24,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2001,23,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2002,23,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2003,22,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2004,22,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2005,21,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2006,20,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2007,20,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2008,19,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2009,19,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2010,18,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2011,18,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2012,17,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2013,17,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2014,16,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2015,16,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2016,15,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2017,15,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2018,15,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2019,14,Percent
Eurasia,South-eastern Asia,Weight-for-age <-2 SD (Underweight),Total,2020,14,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,1995,11,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,1996,10,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,1997,10,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,1998,9,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,1999,9,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2000,8,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2001,8,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2002,7,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2003,7,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2004,7,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2005,6,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2006,6,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2007,5,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2008,5,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2009,5,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2010,5,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2011,4,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2012,4,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2013,4,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2014,4,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2015,3,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2016,3,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2017,3,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2018,3,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2019,3,Percent
Eurasia,Central Asia,Weight-for-age <-2 SD (Underweight),Total,2020,2,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1985,26,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1986,25,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1987,25,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1988,24,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1989,23,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1990,23,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1991,22,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1992,21,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1993,21,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1994,20,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1995,20,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1996,19,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1997,18,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1998,18,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,1999,17,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2000,17,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2001,16,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2002,16,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2003,15,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2004,15,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2005,14,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2006,14,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2007,13,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2008,13,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2009,13,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2010,12,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2011,12,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2012,11,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2013,11,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2014,11,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2015,10,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2016,10,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2017,10,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2018,9,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2019,9,Percent
America,Latin America and Caribbean,Height-for-age <-2 SD (stunting),Total,2020,9,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1985,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1986,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1987,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1988,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1989,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1990,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1991,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1992,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1993,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1994,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1995,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1996,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1997,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1998,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,1999,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2000,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2001,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2002,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2003,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2004,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2005,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2006,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2007,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2008,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2009,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2010,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2011,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2012,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2013,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2014,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2015,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2016,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2017,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2018,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2019,3,Percent
America,North America,Height-for-age <-2 SD (stunting),Total,2020,3,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1985,66,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1986,65,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1987,64,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1988,63,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1989,62,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1990,61,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1991,60,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1992,59,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1993,58,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1994,57,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1995,56,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1996,55,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1997,54,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1998,53,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,1999,52,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2000,51,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2001,50,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2002,49,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2003,48,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2004,47,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2005,46,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2006,45,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2007,44,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2008,43,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2009,42,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2010,42,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2011,41,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2012,40,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2013,39,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2014,38,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2015,37,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2016,36,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2017,35,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2018,34,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2019,33,Percent
Eurasia,South Asia,Height-for-age <-2 SD (stunting),Total,2020,32,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1985,44,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1986,43,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1987,41,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1988,40,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1989,38,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1990,37,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1991,35,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1992,34,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1993,32,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1994,31,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1995,30,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1996,29,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1997,28,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1998,27,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,1999,25,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2000,24,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2001,23,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2002,22,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2003,21,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2004,20,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2005,20,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2006,19,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2007,18,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2008,17,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2009,17,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2010,16,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2011,15,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2012,15,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2013,14,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2014,13,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2015,13,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2016,12,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2017,12,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2018,11,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2019,11,Percent
Eurasia,East Asia and Pacific,Height-for-age <-2 SD (stunting),Total,2020,11,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1995,25,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1996,24,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1997,23,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1998,22,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,1999,21,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2000,20,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2001,19,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2002,18,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2003,17,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2004,17,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2005,16,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2006,15,Percent
Eurasia,Eastern Europe and Central Asia,Height-for-age <-2 SD (stunting),Total,2007,14,Percent
